YEAR_MONTH,DAY_TYPE,TIME_PER_HOUR,PT_TYPE,PT_CODE,TOTAL_TAP_IN_VOLUME,TOTAL_TAP_OUT_VOLUME
2025-01,WEEKENDS/HOLIDAY,22,TRAIN,DT8,613,966
2025-01,WEEKENDS/HOLIDAY,23,TRAIN,DT8,207,457
2025-01,WEEKDAY,0,TRAIN,EW1,18,4499
2025-01,WEEKDAY,5,TRAIN,EW1,9879,635
2025-01,WEEKDAY,6,TRAIN,EW1,44210,11787
2025-01,WEEKDAY,7,TRAIN,EW1,88519,27350
2025-01,WEEKDAY,8,TRAIN,EW1,100439,23788
2025-01,WEEKDAY,9,TRAIN,EW1,45243,13794
2025-01,WEEKDAY,10,TRAIN,EW1,30001,12057
2025-01,WEEKDAY,11,TRAIN,EW1,27180,13904
2025-01,WEEKDAY,12,TRAIN,EW1,25939,17852
2025-01,WEEKDAY,13,TRAIN,EW1,24656,23169
2025-01,WEEKDAY,14,TRAIN,EW1,22522,26343
2025-01,WEEKDAY,15,TRAIN,EW1,21779,29016
2025-01,WEEKDAY,16,TRAIN,EW1,25688,32625
2025-01,WEEKDAY,17,TRAIN,EW1,35929,48909
2025-01,WEEKDAY,18,TRAIN,EW1,37622,91892
2025-01,WEEKDAY,19,TRAIN,EW1,21454,76768
2025-01,WEEKDAY,20,TRAIN,EW1,13783,44288
2025-01,WEEKDAY,21,TRAIN,EW1,12822,37477
2025-01,WEEKDAY,22,TRAIN,EW1,9328,32302
2025-01,WEEKDAY,23,TRAIN,EW1,1761,16412
2025-01,WEEKENDS/HOLIDAY,0,TRAIN,EW1,2,2397
2025-01,WEEKENDS/HOLIDAY,5,TRAIN,EW1,1898,199
2025-01,WEEKENDS/HOLIDAY,6,TRAIN,EW1,6212,1637
2025-01,WEEKENDS/HOLIDAY,7,TRAIN,EW1,9532,6276
2025-01,WEEKENDS/HOLIDAY,8,TRAIN,EW1,14485,6700
2025-01,WEEKENDS/HOLIDAY,9,TRAIN,EW1,17401,7193
2025-01,WEEKENDS/HOLIDAY,10,TRAIN,EW1,18900,7810
2025-01,WEEKENDS/HOLIDAY,11,TRAIN,EW1,19753,9307
2025-01,WEEKENDS/HOLIDAY,12,TRAIN,EW1,18459,11732
2025-01,WEEKENDS/HOLIDAY,13,TRAIN,EW1,17482,13822
2025-01,WEEKENDS/HOLIDAY,14,TRAIN,EW1,15756,13993
2025-01,WEEKENDS/HOLIDAY,15,TRAIN,EW1,15494,15439
2025-01,WEEKENDS/HOLIDAY,16,TRAIN,EW1,15498,17763
2025-01,WEEKENDS/HOLIDAY,17,TRAIN,EW1,17003,19646
2025-01,WEEKENDS/HOLIDAY,18,TRAIN,EW1,14910,21225
2025-01,WEEKENDS/HOLIDAY,19,TRAIN,EW1,11091,18713
2025-01,WEEKENDS/HOLIDAY,20,TRAIN,EW1,8386,17488
2025-01,WEEKENDS/HOLIDAY,21,TRAIN,EW1,7467,17393
2025-01,WEEKENDS/HOLIDAY,22,TRAIN,EW1,5561,15296
2025-01,WEEKENDS/HOLIDAY,23,TRAIN,EW1,1131,8991
2025-01,WEEKDAY,0,TRAIN,EW10,121,717
2025-01,WEEKDAY,5,TRAIN,EW10,2924,420
2025-01,WEEKDAY,6,TRAIN,EW10,19441,4241
2025-01,WEEKDAY,7,TRAIN,EW10,29705,9455
2025-01,WEEKDAY,8,TRAIN,EW10,31565,13736
2025-01,WEEKDAY,9,TRAIN,EW10,18383,9325
2025-01,WEEKDAY,10,TRAIN,EW10,11252,6094
2025-01,WEEKDAY,11,TRAIN,EW10,9525,5953
2025-01,WEEKDAY,12,TRAIN,EW10,8780,7421
2025-01,WEEKDAY,13,TRAIN,EW10,8542,11566
2025-01,WEEKDAY,14,TRAIN,EW10,7476,9107
2025-01,WEEKDAY,15,TRAIN,EW10,7293,9815
2025-01,WEEKDAY,16,TRAIN,EW10,8331,11931
2025-01,WEEKDAY,17,TRAIN,EW10,15041,19105
2025-01,WEEKDAY,18,TRAIN,EW10,18318,32397
2025-01,WEEKDAY,19,TRAIN,EW10,11245,27049
2025-01,WEEKDAY,20,TRAIN,EW10,7315,18467
2025-01,WEEKDAY,21,TRAIN,EW10,6833,17213
2025-01,WEEKDAY,22,TRAIN,EW10,4977,13840
2025-01,WEEKDAY,23,TRAIN,EW10,2339,6985
2025-01,WEEKENDS/HOLIDAY,0,TRAIN,EW10,65,354
2025-01,WEEKENDS/HOLIDAY,5,TRAIN,EW10,375,79
2025-01,WEEKENDS/HOLIDAY,6,TRAIN,EW10,4946,1435
2025-01,WEEKENDS/HOLIDAY,7,TRAIN,EW10,6447,2421
2025-01,WEEKENDS/HOLIDAY,8,TRAIN,EW10,6769,3721
2025-01,WEEKENDS/HOLIDAY,9,TRAIN,EW10,7494,4945
2025-01,WEEKENDS/HOLIDAY,10,TRAIN,EW10,7428,5931
2025-01,WEEKENDS/HOLIDAY,11,TRAIN,EW10,7362,6885
2025-01,WEEKENDS/HOLIDAY,12,TRAIN,EW10,7276,7301
2025-01,WEEKENDS/HOLIDAY,13,TRAIN,EW10,7604,7824
2025-01,WEEKENDS/HOLIDAY,14,TRAIN,EW10,7320,8437
2025-01,WEEKENDS/HOLIDAY,15,TRAIN,EW10,7324,8667
2025-01,WEEKENDS/HOLIDAY,16,TRAIN,EW10,8239,9240
2025-01,WEEKENDS/HOLIDAY,17,TRAIN,EW10,9454,10897
2025-01,WEEKENDS/HOLIDAY,18,TRAIN,EW10,8850,10658
2025-01,WEEKENDS/HOLIDAY,19,TRAIN,EW10,8029,9472
2025-01,WEEKENDS/HOLIDAY,20,TRAIN,EW10,6133,8702
2025-01,WEEKENDS/HOLIDAY,21,TRAIN,EW10,5637,8395
2025-01,WEEKENDS/HOLIDAY,22,TRAIN,EW10,7470,7148
2025-01,WEEKENDS/HOLIDAY,23,TRAIN,EW10,4147,3927
2025-01,WEEKDAY,0,TRAIN,EW11,163,759
2025-01,WEEKDAY,5,TRAIN,EW11,2469,469
2025-01,WEEKDAY,6,TRAIN,EW11,14014,7232
2025-01,WEEKDAY,7,TRAIN,EW11,20210,21796
2025-01,WEEKDAY,8,TRAIN,EW11,24831,39766
2025-01,WEEKDAY,9,TRAIN,EW11,22275,29209
2025-01,WEEKDAY,10,TRAIN,EW11,19068,16670
2025-01,WEEKDAY,11,TRAIN,EW11,18206,14160
2025-01,WEEKDAY,12,TRAIN,EW11,17891,16092
2025-01,WEEKDAY,13,TRAIN,EW11,16646,18006
2025-01,WEEKDAY,14,TRAIN,EW11,15390,17852
2025-01,WEEKDAY,15,TRAIN,EW11,16976,17606
2025-01,WEEKDAY,16,TRAIN,EW11,18326,17070
2025-01,WEEKDAY,17,TRAIN,EW11,35945,23338
2025-01,WEEKDAY,18,TRAIN,EW11,42096,37354
2025-01,WEEKDAY,19,TRAIN,EW11,23341,29177
2025-01,WEEKDAY,20,TRAIN,EW11,14332,19299
2025-01,WEEKDAY,21,TRAIN,EW11,13348,18715
2025-01,WEEKDAY,22,TRAIN,EW11,10696,14826
2025-01,WEEKDAY,23,TRAIN,EW11,4797,7067
2025-01,WEEKENDS/HOLIDAY,0,TRAIN,EW11,82,338
2025-01,WEEKENDS/HOLIDAY,5,TRAIN,EW11,414,52
2025-01,WEEKENDS/HOLIDAY,6,TRAIN,EW11,3725,2109
2025-01,WEEKENDS/HOLIDAY,7,TRAIN,EW11,5328,3880
2025-01,WEEKENDS/HOLIDAY,8,TRAIN,EW11,5952,6000
2025-01,WEEKENDS/HOLIDAY,9,TRAIN,EW11,8953,7795
2025-01,WEEKENDS/HOLIDAY,10,TRAIN,EW11,10729,8823
2025-01,WEEKENDS/HOLIDAY,11,TRAIN,EW11,11290,10032
2025-01,WEEKENDS/HOLIDAY,12,TRAIN,EW11,10725,10686
2025-01,WEEKENDS/HOLIDAY,13,TRAIN,EW11,10229,11713
2025-01,WEEKENDS/HOLIDAY,14,TRAIN,EW11,10301,11715
2025-01,WEEKENDS/HOLIDAY,15,TRAIN,EW11,10129,11907
2025-01,WEEKENDS/HOLIDAY,16,TRAIN,EW11,11287,11257
2025-01,WEEKENDS/HOLIDAY,17,TRAIN,EW11,12374,11776
2025-01,WEEKENDS/HOLIDAY,18,TRAIN,EW11,11525,11183
2025-01,WEEKENDS/HOLIDAY,19,TRAIN,EW11,9972,10114
2025-01,WEEKENDS/HOLIDAY,20,TRAIN,EW11,8294,9258
2025-01,WEEKENDS/HOLIDAY,21,TRAIN,EW11,6313,9510
2025-01,WEEKENDS/HOLIDAY,22,TRAIN,EW11,4976,9295
2025-01,WEEKENDS/HOLIDAY,23,TRAIN,EW11,2515,4780
2025-01,WEEKDAY,0,TRAIN,EW12/DT14,983,1197
2025-01,WEEKDAY,5,TRAIN,EW12/DT14,6128,1066
2025-01,WEEKDAY,6,TRAIN,EW12/DT14,11728,16950
2025-01,WEEKDAY,7,TRAIN,EW12/DT14,19045,46314
2025-01,WEEKDAY,8,TRAIN,EW12/DT14,23591,113279
2025-01,WEEKDAY,9,TRAIN,EW12/DT14,24969,102034
2025-01,WEEKDAY,10,TRAIN,EW12/DT14,27315,66876
2025-01,WEEKDAY,11,TRAIN,EW12/DT14,38831,71354
2025-01,WEEKDAY,12,TRAIN,EW12/DT14,51814,82443
2025-01,WEEKDAY,13,TRAIN,EW12/DT14,66972,71420
2025-01,WEEKDAY,14,TRAIN,EW12/DT14,63139,63976
2025-01,WEEKDAY,15,TRAIN,EW12/DT14,64366,61358
2025-01,WEEKDAY,16,TRAIN,EW12/DT14,73194,62011
2025-01,WEEKDAY,17,TRAIN,EW12/DT14,109276,75717
2025-01,WEEKDAY,18,TRAIN,EW12/DT14,146270,115544
2025-01,WEEKDAY,19,TRAIN,EW12/DT14,94931,71819
2025-01,WEEKDAY,20,TRAIN,EW12/DT14,82373,41665
2025-01,WEEKDAY,21,TRAIN,EW12/DT14,90320,28782
2025-01,WEEKDAY,22,TRAIN,EW12/DT14,57721,20698
2025-01,WEEKDAY,23,TRAIN,EW12/DT14,22241,10217
2025-01,WEEKENDS/HOLIDAY,0,TRAIN,EW12/DT14,521,731
2025-01,WEEKENDS/HOLIDAY,5,TRAIN,EW12/DT14,1071,210
2025-01,WEEKENDS/HOLIDAY,6,TRAIN,EW12/DT14,4886,5772
2025-01,WEEKENDS/HOLIDAY,7,TRAIN,EW12/DT14,6137,10718
2025-01,WEEKENDS/HOLIDAY,8,TRAIN,EW12/DT14,7595,17974
2025-01,WEEKENDS/HOLIDAY,9,TRAIN,EW12/DT14,11816,27794
2025-01,WEEKENDS/HOLIDAY,10,TRAIN,EW12/DT14,17080,41176
2025-01,WEEKENDS/HOLIDAY,11,TRAIN,EW12/DT14,24714,50689
2025-01,WEEKENDS/HOLIDAY,12,TRAIN,EW12/DT14,32080,55880
2025-01,WEEKENDS/HOLIDAY,13,TRAIN,EW12/DT14,40061,58280
2025-01,WEEKENDS/HOLIDAY,14,TRAIN,EW12/DT14,47027,56333
2025-01,WEEKENDS/HOLIDAY,15,TRAIN,EW12/DT14,53722,55108
2025-01,WEEKENDS/HOLIDAY,16,TRAIN,EW12/DT14,56887,52135
2025-01,WEEKENDS/HOLIDAY,17,TRAIN,EW12/DT14,57305,47565
2025-01,WEEKENDS/HOLIDAY,18,TRAIN,EW12/DT14,52850,41615
2025-01,WEEKENDS/HOLIDAY,19,TRAIN,EW12/DT14,47471,31644
2025-01,WEEKENDS/HOLIDAY,20,TRAIN,EW12/DT14,44127,22951
2025-01,WEEKENDS/HOLIDAY,21,TRAIN,EW12/DT14,44608,16047
2025-01,WEEKENDS/HOLIDAY,22,TRAIN,EW12/DT14,29582,13439
2025-01,WEEKENDS/HOLIDAY,23,TRAIN,EW12/DT14,12288,6531
2025-01,WEEKDAY,0,TRAIN,EW14/NS26,900,170
2025-01,WEEKDAY,5,TRAIN,EW14/NS26,602,2410
2025-01,WEEKDAY,6,TRAIN,EW14/NS26,2153,33236
2025-01,WEEKDAY,7,TRAIN,EW14/NS26,5154,85826
2025-01,WEEKDAY,8,TRAIN,EW14/NS26,9879,318949
2025-01,WEEKDAY,9,TRAIN,EW14/NS26,12600,274737
2025-01,WEEKDAY,10,TRAIN,EW14/NS26,19882,83522
2025-01,WEEKDAY,11,TRAIN,EW14/NS26,55727,52457
2025-01,WEEKDAY,12,TRAIN,EW14/NS26,72095,52204
2025-01,WEEKDAY,13,TRAIN,EW14/NS26,49021,79571
2025-01,WEEKDAY,14,TRAIN,EW14/NS26,44768,48953
2025-01,WEEKDAY,15,TRAIN,EW14/NS26,51916,30040
2025-01,WEEKDAY,16,TRAIN,EW14/NS26,71880,29680
2025-01,WEEKDAY,17,TRAIN,EW14/NS26,175691,32667
2025-01,WEEKDAY,18,TRAIN,EW14/NS26,326914,44406
2025-01,WEEKDAY,19,TRAIN,EW14/NS26,149597,27742
2025-01,WEEKDAY,20,TRAIN,EW14/NS26,78354,13662
2025-01,WEEKDAY,21,TRAIN,EW14/NS26,52526,9234
2025-01,WEEKDAY,22,TRAIN,EW14/NS26,37374,5635
2025-01,WEEKDAY,23,TRAIN,EW14/NS26,19354,2240
2025-01,WEEKENDS/HOLIDAY,0,TRAIN,EW14/NS26,210,94
2025-01,WEEKENDS/HOLIDAY,5,TRAIN,EW14/NS26,270,130
2025-01,WEEKENDS/HOLIDAY,6,TRAIN,EW14/NS26,2273,3533
2025-01,WEEKENDS/HOLIDAY,7,TRAIN,EW14/NS26,1904,6710
2025-01,WEEKENDS/HOLIDAY,8,TRAIN,EW14/NS26,2538,9708
2025-01,WEEKENDS/HOLIDAY,9,TRAIN,EW14/NS26,3550,13123
2025-01,WEEKENDS/HOLIDAY,10,TRAIN,EW14/NS26,6367,15130
2025-01,WEEKENDS/HOLIDAY,11,TRAIN,EW14/NS26,9670,15909
2025-01,WEEKENDS/HOLIDAY,12,TRAIN,EW14/NS26,12006,14525
2025-01,WEEKENDS/HOLIDAY,13,TRAIN,EW14/NS26,12994,14015
2025-01,WEEKENDS/HOLIDAY,14,TRAIN,EW14/NS26,13489,13933
2025-01,WEEKENDS/HOLIDAY,15,TRAIN,EW14/NS26,14529,13513
2025-01,WEEKENDS/HOLIDAY,16,TRAIN,EW14/NS26,14287,13770
2025-01,WEEKENDS/HOLIDAY,17,TRAIN,EW14/NS26,14573,13926
2025-01,WEEKENDS/HOLIDAY,18,TRAIN,EW14/NS26,13363,14951
2025-01,WEEKENDS/HOLIDAY,19,TRAIN,EW14/NS26,12543,11652
2025-01,WEEKENDS/HOLIDAY,20,TRAIN,EW14/NS26,14049,7162
2025-01,WEEKENDS/HOLIDAY,21,TRAIN,EW14/NS26,13364,5105
2025-01,WEEKENDS/HOLIDAY,22,TRAIN,EW14/NS26,13030,3379
2025-01,WEEKENDS/HOLIDAY,23,TRAIN,EW14/NS26,7745,1446
2025-01,WEEKDAY,0,TRAIN,EW15,254,260
2025-01,WEEKDAY,5,TRAIN,EW15,745,471
2025-01,WEEKDAY,6,TRAIN,EW15,4857,25811
2025-01,WEEKDAY,7,TRAIN,EW15,10029,62979
2025-01,WEEKDAY,8,TRAIN,EW15,16682,198786
2025-01,WEEKDAY,9,TRAIN,EW15,14448,157947
2025-01,WEEKDAY,10,TRAIN,EW15,14842,58518
2025-01,WEEKDAY,11,TRAIN,EW15,25386,38453
2025-01,WEEKDAY,12,TRAIN,EW15,34616,35543
2025-01,WEEKDAY,13,TRAIN,EW15,34499,37424
2025-01,WEEKDAY,14,TRAIN,EW15,29791,27478
2025-01,WEEKDAY,15,TRAIN,EW15,31735,20403
2025-01,WEEKDAY,16,TRAIN,EW15,42265,18816
2025-01,WEEKDAY,17,TRAIN,EW15,110351,29197
2025-01,WEEKDAY,18,TRAIN,EW15,200019,50519
2025-01,WEEKDAY,19,TRAIN,EW15,89379,29432
2025-01,WEEKDAY,20,TRAIN,EW15,55230,12734
2025-01,WEEKDAY,21,TRAIN,EW15,44666,9241
2025-01,WEEKDAY,22,TRAIN,EW15,29882,7066
2025-01,WEEKDAY,23,TRAIN,EW15,11570,2848
2025-01,WEEKENDS/HOLIDAY,0,TRAIN,EW15,52,133
2025-01,WEEKENDS/HOLIDAY,5,TRAIN,EW15,210,52
2025-01,WEEKENDS/HOLIDAY,6,TRAIN,EW15,1275,3478
2025-01,WEEKENDS/HOLIDAY,7,TRAIN,EW15,2205,6732
2025-01,WEEKENDS/HOLIDAY,8,TRAIN,EW15,2583,9010
2025-01,WEEKENDS/HOLIDAY,9,TRAIN,EW15,4254,11910
2025-01,WEEKENDS/HOLIDAY,10,TRAIN,EW15,6473,13247
2025-01,WEEKENDS/HOLIDAY,11,TRAIN,EW15,8261,13618
2025-01,WEEKENDS/HOLIDAY,12,TRAIN,EW15,10525,13874
2025-01,WEEKENDS/HOLIDAY,13,TRAIN,EW15,11644,12173
2025-01,WEEKENDS/HOLIDAY,14,TRAIN,EW15,12877,10337
2025-01,WEEKENDS/HOLIDAY,15,TRAIN,EW15,12078,8990
2025-01,WEEKENDS/HOLIDAY,16,TRAIN,EW15,12599,9058
2025-01,WEEKENDS/HOLIDAY,17,TRAIN,EW15,12450,10515
2025-01,WEEKENDS/HOLIDAY,18,TRAIN,EW15,11161,10984
2025-01,WEEKENDS/HOLIDAY,19,TRAIN,EW15,10778,8045
2025-01,WEEKENDS/HOLIDAY,20,TRAIN,EW15,9601,5270
2025-01,WEEKENDS/HOLIDAY,21,TRAIN,EW15,9228,4712
2025-01,WEEKENDS/HOLIDAY,22,TRAIN,EW15,8212,3926
2025-01,WEEKENDS/HOLIDAY,23,TRAIN,EW15,3999,1875
2025-01,WEEKDAY,0,TRAIN,EW16/NE3/TE17,244,786
2025-01,WEEKDAY,5,TRAIN,EW16/NE3/TE17,1922,254
2025-01,WEEKDAY,6,TRAIN,EW16/NE3/TE17,13598,36554
2025-01,WEEKDAY,7,TRAIN,EW16/NE3/TE17,25712,100817
2025-01,WEEKDAY,8,TRAIN,EW16/NE3/TE17,32817,125972
2025-01,WEEKDAY,9,TRAIN,EW16/NE3/TE17,26941,69966
2025-01,WEEKDAY,10,TRAIN,EW16/NE3/TE17,27131,36929
2025-01,WEEKDAY,11,TRAIN,EW16/NE3/TE17,38082,30424
2025-01,WEEKDAY,12,TRAIN,EW16/NE3/TE17,50789,37782
2025-01,WEEKDAY,13,TRAIN,EW16/NE3/TE17,34186,48557
2025-01,WEEKDAY,14,TRAIN,EW16/NE3/TE17,30384,35813
2025-01,WEEKDAY,15,TRAIN,EW16/NE3/TE17,37342,24456
2025-01,WEEKDAY,16,TRAIN,EW16/NE3/TE17,54390,20520
2025-01,WEEKDAY,17,TRAIN,EW16/NE3/TE17,117546,27160
2025-01,WEEKDAY,18,TRAIN,EW16/NE3/TE17,116186,37992
2025-01,WEEKDAY,19,TRAIN,EW16/NE3/TE17,49902,28092
2025-01,WEEKDAY,20,TRAIN,EW16/NE3/TE17,32576,18271
2025-01,WEEKDAY,21,TRAIN,EW16/NE3/TE17,30853,14511
2025-01,WEEKDAY,22,TRAIN,EW16/NE3/TE17,18772,11788
2025-01,WEEKDAY,23,TRAIN,EW16/NE3/TE17,6914,5995
2025-01,WEEKENDS/HOLIDAY,0,TRAIN,EW16/NE3/TE17,37,578
2025-01,WEEKENDS/HOLIDAY,5,TRAIN,EW16/NE3/TE17,429,55
2025-01,WEEKENDS/HOLIDAY,6,TRAIN,EW16/NE3/TE17,3031,8466
2025-01,WEEKENDS/HOLIDAY,7,TRAIN,EW16/NE3/TE17,6382,10643
2025-01,WEEKENDS/HOLIDAY,8,TRAIN,EW16/NE3/TE17,7913,10255
2025-01,WEEKENDS/HOLIDAY,9,TRAIN,EW16/NE3/TE17,8927,10425
2025-01,WEEKENDS/HOLIDAY,10,TRAIN,EW16/NE3/TE17,10523,11784
2025-01,WEEKENDS/HOLIDAY,11,TRAIN,EW16/NE3/TE17,13084,14492
2025-01,WEEKENDS/HOLIDAY,12,TRAIN,EW16/NE3/TE17,15589,15674
2025-01,WEEKENDS/HOLIDAY,13,TRAIN,EW16/NE3/TE17,14632,12637
2025-01,WEEKENDS/HOLIDAY,14,TRAIN,EW16/NE3/TE17,14481,10773
2025-01,WEEKENDS/HOLIDAY,15,TRAIN,EW16/NE3/TE17,14529,10482
2025-01,WEEKENDS/HOLIDAY,16,TRAIN,EW16/NE3/TE17,15679,10993
2025-01,WEEKENDS/HOLIDAY,17,TRAIN,EW16/NE3/TE17,14427,12395
2025-01,WEEKENDS/HOLIDAY,18,TRAIN,EW16/NE3/TE17,13283,12180
2025-01,WEEKENDS/HOLIDAY,19,TRAIN,EW16/NE3/TE17,12926,11199
2025-01,WEEKENDS/HOLIDAY,20,TRAIN,EW16/NE3/TE17,11723,9788
2025-01,WEEKENDS/HOLIDAY,21,TRAIN,EW16/NE3/TE17,12037,7927
2025-01,WEEKENDS/HOLIDAY,22,TRAIN,EW16/NE3/TE17,7237,6649
2025-01,WEEKENDS/HOLIDAY,23,TRAIN,EW16/NE3/TE17,3124,3484
2025-01,WEEKDAY,0,TRAIN,EW17,157,1012
2025-01,WEEKDAY,5,TRAIN,EW17,4776,309
2025-01,WEEKDAY,6,TRAIN,EW17,28278,11631
2025-01,WEEKDAY,7,TRAIN,EW17,48662,24113
2025-01,WEEKDAY,8,TRAIN,EW17,62391,36493
2025-01,WEEKDAY,9,TRAIN,EW17,38995,27042
2025-01,WEEKDAY,10,TRAIN,EW17,22606,20570
2025-01,WEEKDAY,11,TRAIN,EW17,21643,20250
2025-01,WEEKDAY,12,TRAIN,EW17,23159,25297
2025-01,WEEKDAY,13,TRAIN,EW17,27930,24608
2025-01,WEEKDAY,14,TRAIN,EW17,23149,24010
2025-01,WEEKDAY,15,TRAIN,EW17,20830,25481
2025-01,WEEKDAY,16,TRAIN,EW17,24078,28773
2025-01,WEEKDAY,17,TRAIN,EW17,37906,46330
2025-01,WEEKDAY,18,TRAIN,EW17,46827,74111
2025-01,WEEKDAY,19,TRAIN,EW17,27911,50230
2025-01,WEEKDAY,20,TRAIN,EW17,20037,31675
2025-01,WEEKDAY,21,TRAIN,EW17,17897,28514
2025-01,WEEKDAY,22,TRAIN,EW17,11348,23733
2025-01,WEEKDAY,23,TRAIN,EW17,3849,11876
2025-01,WEEKENDS/HOLIDAY,0,TRAIN,EW17,33,704
2025-01,WEEKENDS/HOLIDAY,5,TRAIN,EW17,619,68
2025-01,WEEKENDS/HOLIDAY,6,TRAIN,EW17,5242,2602
2025-01,WEEKENDS/HOLIDAY,7,TRAIN,EW17,6959,4287
2025-01,WEEKENDS/HOLIDAY,8,TRAIN,EW17,9993,7564
2025-01,WEEKENDS/HOLIDAY,9,TRAIN,EW17,12934,10036
2025-01,WEEKENDS/HOLIDAY,10,TRAIN,EW17,14005,11556
2025-01,WEEKENDS/HOLIDAY,11,TRAIN,EW17,14420,13271
2025-01,WEEKENDS/HOLIDAY,12,TRAIN,EW17,14358,13637
2025-01,WEEKENDS/HOLIDAY,13,TRAIN,EW17,14607,14653
2025-01,WEEKENDS/HOLIDAY,14,TRAIN,EW17,13983,14343
2025-01,WEEKENDS/HOLIDAY,15,TRAIN,EW17,13670,14105
2025-01,WEEKENDS/HOLIDAY,16,TRAIN,EW17,14147,15149
2025-01,WEEKENDS/HOLIDAY,17,TRAIN,EW17,14287,16422
2025-01,WEEKENDS/HOLIDAY,18,TRAIN,EW17,13483,16349
2025-01,WEEKENDS/HOLIDAY,19,TRAIN,EW17,11222,14270
2025-01,WEEKENDS/HOLIDAY,20,TRAIN,EW17,9690,13162
2025-01,WEEKENDS/HOLIDAY,21,TRAIN,EW17,8300,12952
2025-01,WEEKENDS/HOLIDAY,22,TRAIN,EW17,6305,12157
2025-01,WEEKENDS/HOLIDAY,23,TRAIN,EW17,2080,6444
2025-01,WEEKDAY,0,TRAIN,EW18,85,507
2025-01,WEEKDAY,5,TRAIN,EW18,2651,682
2025-01,WEEKDAY,6,TRAIN,EW18,17877,14205
2025-01,WEEKDAY,7,TRAIN,EW18,33634,34984
2025-01,WEEKDAY,8,TRAIN,EW18,42553,52374
2025-01,WEEKDAY,9,TRAIN,EW18,26861,26861
2025-01,WEEKDAY,10,TRAIN,EW18,16365,12466
2025-01,WEEKDAY,11,TRAIN,EW18,15864,12346
2025-01,WEEKDAY,12,TRAIN,EW18,18449,13668
2025-01,WEEKDAY,13,TRAIN,EW18,15995,16780
2025-01,WEEKDAY,14,TRAIN,EW18,15575,16164
2025-01,WEEKDAY,15,TRAIN,EW18,15591,16075
2025-01,WEEKDAY,16,TRAIN,EW18,18336,19626
2025-01,WEEKDAY,17,TRAIN,EW18,35620,26970
2025-01,WEEKDAY,18,TRAIN,EW18,49924,44014
2025-01,WEEKDAY,19,TRAIN,EW18,23161,30584
2025-01,WEEKDAY,20,TRAIN,EW18,12509,19289
2025-01,WEEKDAY,21,TRAIN,EW18,10668,16423
2025-01,WEEKDAY,22,TRAIN,EW18,6933,13651
2025-01,WEEKDAY,23,TRAIN,EW18,2724,6632
2025-01,WEEKENDS/HOLIDAY,0,TRAIN,EW18,23,269
2025-01,WEEKENDS/HOLIDAY,5,TRAIN,EW18,323,79
2025-01,WEEKENDS/HOLIDAY,6,TRAIN,EW18,2863,2769
2025-01,WEEKENDS/HOLIDAY,7,TRAIN,EW18,4415,4984
2025-01,WEEKENDS/HOLIDAY,8,TRAIN,EW18,6863,6866
2025-01,WEEKENDS/HOLIDAY,9,TRAIN,EW18,8858,7823
2025-01,WEEKENDS/HOLIDAY,10,TRAIN,EW18,9952,7252
2025-01,WEEKENDS/HOLIDAY,11,TRAIN,EW18,10749,7483
2025-01,WEEKENDS/HOLIDAY,12,TRAIN,EW18,11050,8164
2025-01,WEEKENDS/HOLIDAY,13,TRAIN,EW18,9662,8798
2025-01,WEEKENDS/HOLIDAY,14,TRAIN,EW18,8336,8953
2025-01,WEEKENDS/HOLIDAY,15,TRAIN,EW18,8406,9202
2025-01,WEEKENDS/HOLIDAY,16,TRAIN,EW18,8828,9417
2025-01,WEEKENDS/HOLIDAY,17,TRAIN,EW18,9754,9610
2025-01,WEEKENDS/HOLIDAY,18,TRAIN,EW18,9236,9675
2025-01,WEEKENDS/HOLIDAY,19,TRAIN,EW18,7085,8828
2025-01,WEEKENDS/HOLIDAY,20,TRAIN,EW18,5447,8249
2025-01,WEEKENDS/HOLIDAY,21,TRAIN,EW18,4549,7895
2025-01,WEEKENDS/HOLIDAY,22,TRAIN,EW18,3527,6787
2025-01,WEEKENDS/HOLIDAY,23,TRAIN,EW18,1628,3681
2025-01,WEEKDAY,0,TRAIN,EW19,166,786
2025-01,WEEKDAY,5,TRAIN,EW19,3303,386
2025-01,WEEKDAY,6,TRAIN,EW19,19002,7429
2025-01,WEEKDAY,7,TRAIN,EW19,40300,22816
2025-01,WEEKDAY,8,TRAIN,EW19,52033,25832
2025-01,WEEKDAY,9,TRAIN,EW19,30615,11705
2025-01,WEEKDAY,10,TRAIN,EW19,17248,7612
2025-01,WEEKDAY,11,TRAIN,EW19,14871,8749
2025-01,WEEKDAY,12,TRAIN,EW19,14900,12028
2025-01,WEEKDAY,13,TRAIN,EW19,14447,13922
2025-01,WEEKDAY,14,TRAIN,EW19,11497,15162
2025-01,WEEKDAY,15,TRAIN,EW19,12764,15391
2025-01,WEEKDAY,16,TRAIN,EW19,16461,17867
2025-01,WEEKDAY,17,TRAIN,EW19,30531,27267
2025-01,WEEKDAY,18,TRAIN,EW19,36106,46335
2025-01,WEEKDAY,19,TRAIN,EW19,17814,33577
2025-01,WEEKDAY,20,TRAIN,EW19,8792,21822
2025-01,WEEKDAY,21,TRAIN,EW19,7540,19225
2025-01,WEEKDAY,22,TRAIN,EW19,5478,14726
2025-01,WEEKDAY,23,TRAIN,EW19,1976,7157
2025-01,WEEKENDS/HOLIDAY,0,TRAIN,EW19,73,387
